ID,Name,ChineseName,VideoCount
1675,arnoldthehero,arnoldthehero,14
118302,ars almal (vtuber),艾尔斯·阿尔玛 (VTuber/虚拟主播),5
42780,artemis (smite),artemis (神之浩劫),5
91739,arthricia (rick and morty),arthricia (瑞克和莫蒂),2
152459,artificer (risk of rain),artificer (雨中冒险),7
37783,artificial intelligence,人工智能/AI,128
3867,artificial vagina,名器/人工阴道,62
27153,artoria pendragon (fate),阿尔托莉雅·潘德拉贡 (Fate),389
27154,artoria pendragon alter (fate),artoria pendragon alter (Fate系列),73
2458,artorias,亚尔特留斯 (黑暗之魂),7
41235,asa mitaka (chainsaw man),asa mitaka (电锯人),50
46489,asada shino (sword art online),朝田诗乃 (刀剑神域),36
28083,asagi igawa (taimanin),asagi igawa (对魔忍),121
44042,asagi mutsuki (blue archive),asagi mutsuki (蔚蓝档案),25
36962,asahi serizawa (the idolmaster),芹泽朝日 (偶像大师),3
11337,asami (the legend of korra),亚麻美 (降世神通：科拉传奇),5
657,asari (mass effect),阿莎丽人 (质量效应),254
6719,asaris,阿萨里族 (质量效应),3
6259,ascendant one,超越者,5
26008,asgore (undertale),asgore (传说之下),33
251,brooke scott (life is strange),brooke scott (奇异人生),0
5924,moral support,精神支持,0
29025,shirogane noel (vtuber),白银诺艾尔 (VTuber/虚拟主播),0
2858,platinum blonde hair,白金发/银发,0
1880,sybian,赛比安,0
32657,pathfinder (apex legends),探路者 (Apex 英雄),0
86619,bengal tiger (kemono friends),bengal tiger (兽娘动物园),0
4658,source,来源/出处,0
43376,shizuru hoshino (princess connect),藤野静流 (公主连结),0
45704,mary linton (red dead redemption),mary linton (荒野大镖客：救赎),0
148176,roccia (wuthering waves),洛可可(鸣潮),0
33951,nia (xenoblade),尼娅 (异度神剑),0
5838,appletin,appletin,0
4271,after masturbation,自慰后,0
128622,wooloo (pokemon),毛辫羊 (宝可梦),0
35653,ikishima midari (kekgurui),生志摩妄 (狂赌之渊),0
2772,orville (animal crossing),奥维尔（动物森友会）,0
5364,female on bottom,女下位,0
33,christie (dead or alive),christie (死或生),0
29088,itto arataki (genshin impact),itto arataki (原神),0
119,operator 6o (nier automata),通信官 6O (nier automata),0
41781,chai (hifi rush),阿柴 (完美音浪),0
2795,clothed,穿衣/着装,0
3455,whip marks,鞭痕,0
165237,mimimi utsukushisugi (100kanojo),mimimi utsukushisugi (超超超超超喜欢你的100个女朋友),0
26465,ash,灰烬/小智/小灰,4
28807,ash (apex legends),ash (Apex英雄),47
1077,ash ketchum (pokemon),小智 (宝可梦),58
11637,ashe (league of legends),艾希 (英雄联盟),85
3452,ashe (overwatch),艾什 (守望先锋),1301
140829,ashelia b'nargin dalmasca (final fantasy),雅雪莉亚·B·纳金·达玛斯卡 (最终幻想),16
6953,ashen blight,灰烬病,3
402,ashen one (dark souls),灰烬大人 (黑暗之魂),2
759,ashi (samurai jack),亚希（武士杰克）,9
28415,ashley,阿什莉,22
189814,ashley baker (silent hill),阿什莉·贝克 (寂静岭),2
310,ashley brown (untill dawn),阿什莉·布朗 (直到黎明),20
28373,ashley graham (resident evil),阿什莉·格拉汉姆 (生化危机),1482
3858,ashley succubi,ashley succubi,2
370,ashley williams (mass effect),阿什莉·威廉姆斯 (mass effect),129
1164,asian,亚洲人,849
2600,asian female,亚裔女性,1970
940,asmr,ASMR,1761
37607,aspen (fortnite),aspen (堡垒之夜),35
6891,asphyxiation,窒息,226
547,asriel dreemurr (undertale),艾斯利尔·逐梦 (传说之下),117
6263,ass clap,拍臀,5193
25847,ass expansion,臀部扩张,594
3422,ass focus,臀部特写,13033
6245,ass gape,肛门扩展/扩肛,264
2415,ass grab,抓屁股/摸臀,2106
4608,ass juice,肠液/爱液,604
3423,ass shake,电臀舞,8042
5733,ass to ass,臀对臀,114
1119,ass to mouth,转口交/ATM,297
2668,ass up,翘臀/抬高屁股,1905
27127,assassins creed,刺客信条,16
37966,assaultron (fallout),突击机器人 (辐射),45
7620,assertive,强势/主导,125
9878,assistant sam,助手萨姆,7
4814,assisted fellatio,辅助口交,298
1379,assjob,臀交/夹臀,2916
1092,assumi (world of warcraft),assumi (魔兽世界),538
11324,asta (black clover),亚斯塔 (黑色五叶草),19
49931,asta (honkai: star rail),艾丝妲 (崩坏：星穹铁道),30
46992,astarion (baldurs gate),阿斯代伦 (baldurs gate),14
591,astolfo (fate),阿斯托尔福 (Fate),501
152267,astra yao (zenless zone zero),瑶 (绝区零),314
82189,astrea (fortnite),astrea (堡垒之夜),3
25933,astrid hofferson (how to train your dragon),阿斯翠·霍夫森 (how to train your dragon),6
4503,astromech droid,宇航技工机器人,3
45709,astuto (fnaf),astuto (玩具熊的五夜后宫),2
37676,asuka (senran kagura),飞鸟 (闪乱神乐),25
5514,asuka (wwe diva),明日华 (WWE女子选手),7
265,asuka kazama (tekken),asuka kazama (铁拳),231
35127,asuka langley sohryu (evangelion),asuka langley sohryu (新世纪福音战士),174
40311,asuka tanaka (hibike! euphonium),asuka tanaka (吹响吧！上低音号),2
39389,asuma toki (blue archive),asuma toki (蔚蓝档案),255
25539,asuna yuuki (sword art online),asuna yuuki (刀剑神域),233
6209,asylum,精神病院/避难所,5
3829,asymmetrical breasts,不对称乳房,4
44815,asymmetrical clothes,不对称服装,2
3316,asymmetrical hair,不对称发型,15
32383,atago (azur lane),爱宕 (碧蓝航线),102
2098,atheltic,健美/运动型,13
151058,athena (final fantasy),athena (最终幻想),9
29705,athena (king of fighters),麻宫雅典娜 (拳皇),21
55494,athleisure assassin (fortnite),athleisure assassin (堡垒之夜),4
4855,athletic female,健美女性,631
9056,athletic futanari,健美扶他,942
9185,athletic male,健美男性,56
26827,atlantis the lost empire,亚特兰蒂斯:失落的帝国,4
2620,atlus,Atlus,12
111354,atom eve ( invincible),原子女侠 (invincible),2
153729,atom eve (invincible),原子女侠 (invincible),27
26789,attack on titan,进击的巨人,81
49617,au ra (final fantasy),敖龙族 (FF14) (最终幻想),144
149852,auden keen (forspoken),auden keen (forspoken),1
2743,audible creampie,有声中出/中出水声,2605
4296,audience,观众,157
4345,audio cake,音频蛋糕,1
6228,audio only,纯音频,203
1773,audiodude (audio),audiodude (audio),129
4797,audionoob,audionoob,4
74084,audrey ii (little shop of horrors),奥德丽二世 (恐怖小店),1
50209,august von parseval (azur lane),奥古斯特·冯·帕塞瓦尔 (碧蓝航线),7
88454,augusto cole (gears of war),augusto cole (战争机器),3
25517,aunt,姨母,345
45515,aura (fortnite),气场 (堡垒之夜),17
75064,aura the guillotine (frieren beyond journeys end),断头台阿乌拉 (葬送的芙莉莲),15
54693,auris (sequal),auris (sequal),1
183753,aurora (league of legends),奥萝拉 (英雄联盟),7
339,aurora (paragon),极光 (paragon),10
58384,aurore cassel (cyberpunk 2077),奥罗尔·卡塞尔 (赛博朋克2077),95
5059,autodesk maya,Autodesk Maya软件,4
4582,autofacial,自我面射,38
304,autofellatio,自慰口交,534
519,autopaizuri,自慰乳交,134
2685,autumn,秋天,5
28430,autumn blaze,秋焰,6
3315,auxtasy,auxtasy,11
8345,ava (borderlands),阿瓦 (无主之地),14
5474,avatar the last airbender,降世神通:最后的气宗,86
26174,avengers,复仇者联盟,13
2744,avian,鸟类人/羽人,78
5750,aviator sunglasses,飞行员墨镜,25
35242,awilix (smite),awilix (神之浩劫),1
7005,awwman,awwman,1
71774,axe (dota),斧头 (dota),4
1438,axel,axel,2
25492,axel (kingdom hearts),艾克赛尔 (王国之心),3
81949,aya brea (parasite eve),阿雅·布雷亚 (parasite eve),3
40306,aya fujisawa (gundam),aya fujisawa (高达),1
32393,aya maruyama (bang dream),丸山彩 (BanG Dream!),3
26784,aya shameimaru,射命丸文 (东方Project),18
55071,ayanami (azur lane),绫波 (碧蓝航线),28
38,ayane (dead or alive),ayane (死或生),490
2541,ayasz,ayasz,5
51340,aylin (baldurs gate),艾林女士 (博德之门3),78
143706,Ayunda Risu (vtuber),Ayunda Risu (VTuber/虚拟主播),9
25798,ayyteethreedee,ayyteethreedee,1
37251,azaan the eternal (paladins),azaan the eternal (枪火游侠),2
29059,azami (rainbow six),azami (彩虹六号),8
1768,azantar,azantar,12
42134,azazel (helltaker),阿撒兹勒（Helltaker）,8
243,serath (paragon),塞拉丝 (虚幻争霸),0
37251,azaan the eternal (paladins),azaan the eternal (枪火游侠),0
11247,tape,胶带,0
73449,german,德语/德国,0
164369,Fujibayashi Naoe (assassins creed),藤林直江 (assassins creed),0
6649,arawaraw,arawaraw,0
25930,shinji ikari (Evangelion),shinji ikari (新世纪福音战士),0
25786,sweaty breasts,汗湿的胸部,0
25470,seer (apex legends),希尔 (Apex 英雄),0
9156,mama (death stranding),mama (死亡搁浅),0
2992,shy,害羞,0
404,bleach,死神,0
51642,roon (azur lane),罗恩 (碧蓝航线),0
95759,prometheus (honkai impact),普罗米修斯 (崩坏3),0
38961,montgomery gator (fnaf),蒙哥马利鳄鱼 (玩具熊的五夜后宫),0
95779,erdos helia (honkai impact),赫丽娅 (崩坏3) (崩坏3),0
29894,Yunyun (Kono Subarashii),yunyun (为美好的世界献上祝福！),0
26406,nurse redheart,红心护士 (小马宝莉),0
4927,no humans,无人类,0
75084,hanya (honkai star rail),hanya (崩坏：星穹铁道),0
38380,natsuki (doki doki literature club),夏树 (心跳文学部),0
56828,sun wukong (rwby),孙悟空 (RWBY),0
42251,w (arknights),W (明日方舟),0
5065,no panties under skirt,裙下无内裤/空挡,0
6196,princessleia,莱娅公主,0
42005,azeyma the warden (final fantasy),azeyma the warden (最终幻想),3
54378,azki (vtuber),azki (VTuber/虚拟主播),37
215222,azucena milagros ortiz castillo (tekken),艾苏塞娜·米拉格罗斯·奥尔蒂斯·卡斯蒂略 (铁拳),8
10706,azula (avatar the last airbender),阿祖拉 (avatar the last airbender),169
51588,azuma (azur lane),吾妻 (碧蓝航线),5
208739,azuma haruka (saint dorei gakuen),东遥 (圣奴隶学园),16
38340,azura (fire emblem),阿库娅 (火焰之纹章),24
229361,azusa (dead or alive),azusa (死或生),2
34940,azusa miura (idolmaster),azusa miura (偶像大师),16
37662,b.jenet (snk),b.jenet (进击的巨人),15
11369,baal (genshin impact),baal (原神),61
3105,babe,辣妹/宝贝,168
38027,babel (genshin impact),巴别 (原神),11
3149,babes,美女/辣妹们,15
6988,baby (fnaf),婴儿 (玩具熊的五夜后宫),37
2717,back,背影,155
3623,back tattoo,背部纹身,52
2240,back view,后视视角/背影,623
4263,backboob,侧乳(后方视点),49
4049,background music,背景音乐/BGM,13700
5725,background noise,背景杂音,236
2745,backsack,backsack,86
130443,backshots,后入视角/后背撞击,308
5927,backside,后背/背面,76
5397,bacn,bacn,1
4595,bad aim,瞄准失误,3
3735,bad dragon,恶龙,24
3736,bad dragon dildo,坏龙假阳具 (Bad Dragon),33
6680,bad end,坏结局,400
9374,bae (pokemon),bae (宝可梦),4
28652,baiken (guilty gear),梅喧 (罪恶装备),84
55539,bailu (honkai star rail),bailu (崩坏：星穹铁道),10
6462,balaclava,巴拉克拉法帽,7
6361,balak,balak,7
25572,bald,秃头,58
4568,ball caress,抚摸睾丸,14
41341,ball clenching,揉捏蛋蛋,317
5936,ball expansion,睾丸膨胀,42
1088,ball fondling,玩弄睾丸,391
1445,ball gag,口嚼球,353
4522,ball grab,抓住蛋蛋,54
25809,ball inflation,睾丸充气膨胀,25
4537,ball lick,舔舐睾丸,114
5580,ball slap,拍打睾丸,70
250,ball sucking,吮吸睾丸,891
3727,ball tugging,拉扯睾丸,6
3728,ball worship,蛋蛋崇拜/膜拜睾丸,38
11224,ballbusting,碎蛋/击打睾丸,289
3820,ballcaress,抚摸睾丸,1
37604,ballerina twins (atomic heart),ballerina twins (原子之心),234
5495,balljob,蛋蛋口交,45
38058,ballora (fnaf),ballora (玩具熊的五夜后宫),89
412,balls deep,全根没入/阴囊贴臀,6360
1034,balls expansion,睾丸膨胀,215
4147,balls fondle,抚弄蛋蛋,48
3512,balls inflation,睾丸充气膨胀,54
4534,balls touching,睾丸碰撞,337
41527,balrog (street fighter),拜松 (街头霸王),6
32394,baltimore (azur lane),巴尔的摩 (碧蓝航线),117
46046,bambietta basterbine (bleach),邦比爱塔·芭丝比拜音 (死神),21
3612,bandage,绷带/绷带缚体,55
4839,bandana,头巾,21
37995,bandolette (fortnite),bandolette (堡垒之夜),4
6419,bandoned,bandoned,5
9814,banette (pokemon),诅咒娃娃 (宝可梦),5
29039,bangalore (apex legends),班加罗尔 (Apex英雄),29
26795,banjo,班卓琴,1
42229,baobhan sith (fate),芭万·希 (Fate),29
4862,bāozi,包子,5
2601,bar stool,吧台凳,34
25570,barbara (genshin impact),芭芭拉 (原神),318
732,barbara gordon (dc comics),芭芭拉·戈登 (DC漫画),40
25794,barbed penis,倒钩阴茎,14
5475,bare arms,裸臂,10
7174,bare back,裸背,86
4297,bare calves,赤裸小腿,5
2242,bare legs,裸腿,96
3048,bare shoulders,露肩,83
7175,bare thighs,裸露大腿,1003
2133,barefeet,赤脚/裸足,2994
4627,barely clothed,衣不蔽体/极其微少着装,350
47747,barghest (fate),巴格斯特 (Fate),20
41447,barn,谷仓,78
38134,baron (doom),地狱男爵 (毁灭战士),41
7564,baron nashor,纳什男爵,2
1627,baronstrap,baronstrap,28
39877,barret wallace (final fantasy),巴雷特·华莱士 (最终幻想),134
25571,bart simpson (the simpsons),巴特·辛普森 (辛普森一家),22
10021,bass armstrong (dead or alive),巴斯·阿姆斯特朗 (死或生),8
12144,bastila shan (star wars),巴斯蒂拉·尚 (星球大战),15
5327,bat,蝙蝠/球棒,87
26336,bat girl,蝙蝠女孩,77
40240,bat pony,蝠翼小马 (小马宝莉),1
40241,bat wings,蝙蝠翅膀,19
1728,batesz,batesz,26
340,batgirl (dc comics),蝙蝠女 (DC漫画),197
2731,bathroom,浴室,1158
2732,bathroom stall,厕所隔间,216
707,batman (dc comics),蝙蝠侠 (DC漫画),272
5050,batman: arkham knight,蝙蝠侠：阿卡姆骑士,64
1199,batou (ghost in the shell),batou (攻壳机动队),4
5552,battlerite,争霸战,2
4218,battleship,战列舰,26
114957,bay (nikke: goddess of victory),海湾 (nikke: goddess of victory),25
2341,bayern,拜仁,6
2851,bayernsfm (aritst),bayernsfm (aritst),10
12630,baymax (big hero 6),大白 (超能陆战队),13
59,bayonetta (bayonetta),贝优妮塔 (贝优妮塔),320
32733,bb (fate),BB (Fate),91
4504,bb-8 (starwars),BB-8 (starwars),4
25573,bbm,BBM/大腹便便男,31
2473,bbw,BBW/丰满大码女性,1005
127,bdsm,BDSM,2183
2316,bdsm hardcore,硬核BDSM/重度调教,338
57353,bea (brawl stars),bea (荒野乱斗),1
9020,bea (pokemon),彩豆 (宝可梦),55
750,beach,海滩,2588
37545,beach bomber (fortnite),beach bomber (堡垒之夜),31
5510,beach chair,沙滩椅,79
5913,beach sex,海滩性交/海边做爱,1599
4528,european,欧洲人/白人风,0
26827,atlantis the lost empire,亚特兰蒂斯:失落的帝国,0
5821,hana song,宋哈娜/D.Va (守望先锋),0
27458,warioware,瓦力欧制造,0
298,red hair,红发,0
41905,clara (honkai star rail),clara (崩坏：星穹铁道),0
6170,ronin-jelly,ronin-jelly,0
32368,sox (lightyear),sox (lightyear),0
37645,bloodrayne,吸血莱恩,0
39056,elesa (pokemon),小菊儿 (宝可梦),0
5311,mario bros,马里奥兄弟,0
3313,subtitled,有字幕,0
26703,triple blowjob,三重口交/三人同时口交,0
1627,baronstrap,baronstrap,0
7005,awwman,awwman,0
152180,coqui (vtuber),coqui (VTuber/虚拟主播),0
6174,jayewilde,jayewilde,0
5067,condom,安全套,0
39046,margaret (persona),玛格丽特 (女神异闻录),0
27298,rachnera arachnera (monster musume),拉克涅拉 (魔物娘的相伴日常) (monster musume),0
11362,isuzu sento (amagi brilliant park),isuzu sento (甘城光辉游乐园),0
480,foot licking,舔足/舔脚心,0
223734,ramiel (zenless zone zero),拉米尔 (绝区零),0
3889,trapped,被困住,0
3834,cum on floor,地板上精液,0
2048,beach towel,沙滩巾,52
4423,beachside bunnies,海滩兔女郎,3
2746,beak,鸟喙,27
3998,beanie,针织帽,37
3384,bear,熊,132
26573,bear boy,熊男孩,6
27435,bear girl,熊娘,185
4923,bear humanoid,熊人/熊兽人,37
4633,beard,胡子,27
5947,beast,野兽/巨兽,805
25645,beast (beauty and the beast),野兽 (beauty and the beast),8
25619,beast boy (teen titans),beast boy (少年泰坦),154
5007,beastars,动物狂想曲,29
3782,beastlyjoe,beastlyjoe,9
3944,beastsnthings,beastsnthings,1
78104,beatrice (re:zero),碧翠丝 (Re:从零开始的异世界生活),23
116715,beatrix (final fantasy),beatrix (最终幻想),16
51621,beatrix amerhauser (zombie 100),碧翠丝·阿梅豪瑟 (zombie 100),16
168169,beatriz (re:zero),beatriz (Re:从零开始的异世界生活),1
27970,beauty and the beast,美女与野兽,13
2548,beauty mark,美人痣,302
56738,becky lynch (wwe),becky lynch (WWE),3
2071,becoming erect,阴茎勃起/渐渐挺立,669
2027,bed,床,2010
4090,bed sheet,床单,364
3332,bedroom,卧室,1986
26842,bee boy,蜜蜂男孩,9
38843,beelzebub (helltaker),别西卜 (Helltaker),17
2141,beer,啤酒,29
30092,beerus (dbz),比鲁斯 (dbz),36
4548,before sex,前戏/做爱前,134
3354,begging,乞求,201
48969,begging for creampie,求中出/主动哀求,62
48971,begging for cum in pussy,求穴内射精/主动哀求,59
49387,begging for cum inside,求体内中出/主动哀求,59
48360,begging for impregnation,求受孕/求受精/主动哀求,43
49546,begging for orgasm,求高潮/主动哀求,17
48290,begging for sex,求做爱/主动哀求,125
48968,begging for vaginal,求小穴插入/主动哀求,22
28129,behind,在背后/后方视角,390
11318,beidoi (genshin impact),beidoi (原神),30
35697,beidou (genshin impact),北斗 (原神),251
4840,beige fur,米色毛发,3
5264,beige scales,米色鳞片,1
25756,being fucked,beinged交,296
4670,being held up,被抱起/悬空托起,116
25757,being molested,被猥亵/被骚扰,734
6305,being watched,被偷窥/被旁观,377
150440,bel (vindictus),bel (vindictus),1
8844,bela dimitrescu (resident evil),贝拉·迪米特雷斯库 (生化危机),96
26792,belfast (azur lane),贝尔法斯特 (碧蓝航线),48
28999,bell cranel (danmachi,bell cranel (danmachi,3
